Id,Name,Rank,Type,Code,Attribute,Description,Quality,Job,Appraisal,Value,Weight,ReqLv,Price,Width,Height,StackNumber,AutoStack,StackDrop_Min,StackDrop_Max,Has_Durability,Can_Repair,Durability_Low,Durability_Normal,Durability_High,DropRate_LowQuality,DropRate_NormalQuality,DropRate_HighQuality,No_Data,Wear_Range,Wear_Speed,Wear_CriticalRate,Wear_Drop_LV,Wear_Drop_Option_Number,Wear_Drop_Socket_1EA_Rate,Wear_Drop_Socket_2EA_Rate,Wear_Drop_Socket_3EA_Rate,Wear_Drop_Socket_4EA_Rate,Wear_Small_Monster_Attack_Addition,Wear_Middle_Monster_Attack_Addition,Wear_Large_Monster_Attack_Addition,Wear_Boss_Monster_Attack_Addition,Wear_Undead_Monster_Attack_Addition,Option_Index_1,Option_Value_1,Option_Index_2,Option_Value_2,Option_Index_3,Option_Value_3,Option_Index_4,Option_Value_4,Option_Index_5,Option_Value_5,Option_Index_6,Option_Value_6,MinOption1,MaxOption1,MinOption2,MaxOption2,MinOption3,MaxOption3,Level_0_Item_LV,Level_0_Melee_Min_Attack,Level_0_Melee_Max_Attack,Level_0_Magic_Min_Attack,Level_0_Magic_Max_Attack,Level_0_Defance_Max,Level_0_Defance_Max,Level_0_Blocking_Rate,Level_0_Critical_Bonus,Level_0_Str_Request,Level_0_Dex_Request,Level_0_Spr_Request,Level_0_Appraisal_Addition,BeforeLevelIndex,NextLevelIndex,Period,IsLimit,PeriodBreak,Belong,NextShape
27038,Morning Star +8,1000-0000-0000-0000-0000-0000-0000-0000,18,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27039,Morning Star +9,1000-0000-0000-0000-0000-0000-0000-0000,18,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27041,Gloria +1,1000-0000-0000-0000-0000-0000-0000-0000,24,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27042,Gloria +2,1000-0000-0000-0000-0000-0000-0000-0000,24,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27043,Gloria +3,1000-0000-0000-0000-0000-0000-0000-0000,24,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27044,Gloria +4,1000-0000-0000-0000-0000-0000-0000-0000,24,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27045,Gloria +5,1000-0000-0000-0000-0000-0000-0000-0000,24,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27046,Gloria +6,1000-0000-0000-0000-0000-0000-0000-0000,24,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27047,Gloria +7,1000-0000-0000-0000-0000-0000-0000-0000,24,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27048,Gloria +8,1000-0000-0000-0000-0000-0000-0000-0000,24,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27049,Gloria +9,1000-0000-0000-0000-0000-0000-0000-0000,24,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27051,Recurse +1,1000-0000-0000-0000-0000-0000-0000-0000,30,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27052,Recurse +2,1000-0000-0000-0000-0000-0000-0000-0000,30,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27053,Recurse +3,1000-0000-0000-0000-0000-0000-0000-0000,30,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27054,Recurse +4,1000-0000-0000-0000-0000-0000-0000-0000,30,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27055,Recurse +5,1000-0000-0000-0000-0000-0000-0000-0000,30,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27056,Recurse +6,1000-0000-0000-0000-0000-0000-0000-0000,30,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27057,Recurse +7,1000-0000-0000-0000-0000-0000-0000-0000,30,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27058,Recurse +8,1000-0000-0000-0000-0000-0000-0000-0000,30,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27059,Recurse +9,1000-0000-0000-0000-0000-0000-0000-0000,30,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27061,Throne Pillage +1,1000-0000-0000-0000-0000-0000-0000-0000,36,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27062,Throne Pillage +2,1000-0000-0000-0000-0000-0000-0000-0000,36,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27063,Throne Pillage +3,1000-0000-0000-0000-0000-0000-0000-0000,36,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27064,Throne Pillage +4,1000-0000-0000-0000-0000-0000-0000-0000,36,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27065,Throne Pillage +5,1000-0000-0000-0000-0000-0000-0000-0000,36,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27066,Throne Pillage +6,1000-0000-0000-0000-0000-0000-0000-0000,36,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27067,Throne Pillage +7,1000-0000-0000-0000-0000-0000-0000-0000,36,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27068,Throne Pillage +8,1000-0000-0000-0000-0000-0000-0000-0000,36,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27069,Throne Pillage +9,1000-0000-0000-0000-0000-0000-0000-0000,36,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27071,Demon Slayer +1,1000-0000-0000-0000-0000-0000-0000-0000,42,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27072,Demon Slayer +2,1000-0000-0000-0000-0000-0000-0000-0000,42,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27073,Demon Slayer +3,1000-0000-0000-0000-0000-0000-0000-0000,42,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27074,Demon Slayer +4,1000-0000-0000-0000-0000-0000-0000-0000,42,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27075,Demon Slayer +5,1000-0000-0000-0000-0000-0000-0000-0000,42,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27076,Demon Slayer +6,1000-0000-0000-0000-0000-0000-0000-0000,42,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27077,Demon Slayer +7,1000-0000-0000-0000-0000-0000-0000-0000,42,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27078,Demon Slayer +8,1000-0000-0000-0000-0000-0000-0000-0000,42,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27079,Demon Slayer +9,1000-0000-0000-0000-0000-0000-0000-0000,42,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27081,Sacred Knock +1,1000-0000-0000-0000-0000-0000-0000-0000,48,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27082,Sacred Knock +2,1000-0000-0000-0000-0000-0000-0000-0000,48,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27083,Sacred Knock +3,1000-0000-0000-0000-0000-0000-0000-0000,48,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27084,Sacred Knock +4,1000-0000-0000-0000-0000-0000-0000-0000,48,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27085,Sacred Knock +5,1000-0000-0000-0000-0000-0000-0000-0000,48,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27086,Sacred Knock +6,1000-0000-0000-0000-0000-0000-0000-0000,48,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27087,Sacred Knock +7,1000-0000-0000-0000-0000-0000-0000-0000,48,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27088,Sacred Knock +8,1000-0000-0000-0000-0000-0000-0000-0000,48,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27089,Sacred Knock +9,1000-0000-0000-0000-0000-0000-0000-0000,48,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27091,Volcano +1,1000-0000-0000-0000-0000-0000-0000-0000,54,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27092,Volcano +2,1000-0000-0000-0000-0000-0000-0000-0000,54,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27093,Volcano +3,1000-0000-0000-0000-0000-0000-0000-0000,54,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27094,Volcano +4,1000-0000-0000-0000-0000-0000-0000-0000,54,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27095,Volcano +5,1000-0000-0000-0000-0000-0000-0000-0000,54,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27096,Volcano +6,1000-0000-0000-0000-0000-0000-0000-0000,54,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27097,Volcano +7,1000-0000-0000-0000-0000-0000-0000-0000,54,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27098,Volcano +8,1000-0000-0000-0000-0000-0000-0000-0000,54,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27099,Volcano +9,1000-0000-0000-0000-0000-0000-0000-0000,54,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27101,Lancist +1,1000-0000-0000-0000-0000-0000-0000-0000,60,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27102,Lancist +2,1000-0000-0000-0000-0000-0000-0000-0000,60,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27103,Lancist +3,1000-0000-0000-0000-0000-0000-0000-0000,60,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27104,Lancist +4,1000-0000-0000-0000-0000-0000-0000-0000,60,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27105,Lancist +5,1000-0000-0000-0000-0000-0000-0000-0000,60,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27106,Lancist +6,1000-0000-0000-0000-0000-0000-0000-0000,60,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27107,Lancist +7,1000-0000-0000-0000-0000-0000-0000-0000,60,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27108,Lancist +8,1000-0000-0000-0000-0000-0000-0000-0000,60,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27109,Lancist +9,1000-0000-0000-0000-0000-0000-0000-0000,60,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27111,Seetooth +1,1000-0000-0000-0000-0000-0000-0000-0000,66,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27112,Seetooth +2,1000-0000-0000-0000-0000-0000-0000-0000,66,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27113,Seetooth +3,1000-0000-0000-0000-0000-0000-0000-0000,66,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27114,Seetooth +4,1000-0000-0000-0000-0000-0000-0000-0000,66,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27115,Seetooth +5,1000-0000-0000-0000-0000-0000-0000-0000,66,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27116,Seetooth +6,1000-0000-0000-0000-0000-0000-0000-0000,66,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27117,Seetooth +7,1000-0000-0000-0000-0000-0000-0000-0000,66,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27118,Seetooth +8,1000-0000-0000-0000-0000-0000-0000-0000,66,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27119,Seetooth +9,1000-0000-0000-0000-0000-0000-0000-0000,66,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27121,Alkiva +1,1000-0000-0000-0000-0000-0000-0000-0000,72,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27122,Alkiva +2,1000-0000-0000-0000-0000-0000-0000-0000,72,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27123,Alkiva +3,1000-0000-0000-0000-0000-0000-0000-0000,72,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27124,Alkiva +4,1000-0000-0000-0000-0000-0000-0000-0000,72,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27125,Alkiva +5,1000-0000-0000-0000-0000-0000-0000-0000,72,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27126,Alkiva +6,1000-0000-0000-0000-0000-0000-0000-0000,72,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27127,Alkiva +7,1000-0000-0000-0000-0000-0000-0000-0000,72,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27128,Alkiva +8,1000-0000-0000-0000-0000-0000-0000-0000,72,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27129,Alkiva +9,1000-0000-0000-0000-0000-0000-0000-0000,72,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27131,Silercans +1,1000-0000-0000-0000-0000-0000-0000-0000,78,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27132,Silercans +2,1000-0000-0000-0000-0000-0000-0000-0000,78,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27133,Silercans +3,1000-0000-0000-0000-0000-0000-0000-0000,78,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27134,Silercans +4,1000-0000-0000-0000-0000-0000-0000-0000,78,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27135,Silercans +5,1000-0000-0000-0000-0000-0000-0000-0000,78,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27136,Silercans +6,1000-0000-0000-0000-0000-0000-0000-0000,78,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27137,Silercans +7,1000-0000-0000-0000-0000-0000-0000-0000,78,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27138,Silercans +8,1000-0000-0000-0000-0000-0000-0000-0000,78,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27139,Silercans +9,1000-0000-0000-0000-0000-0000-0000-0000,78,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27141,Muir Jim +1,1000-0000-0000-0000-0000-0000-0000-0000,85,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27142,Muir Jim +2,1000-0000-0000-0000-0000-0000-0000-0000,85,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27143,Muir Jim +3,1000-0000-0000-0000-0000-0000-0000-0000,85,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27144,Muir Jim +4,1000-0000-0000-0000-0000-0000-0000-0000,85,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27145,Muir Jim +5,1000-0000-0000-0000-0000-0000-0000-0000,85,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27146,Muir Jim +6,1000-0000-0000-0000-0000-0000-0000-0000,85,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27147,Muir Jim +7,1000-0000-0000-0000-0000-0000-0000-0000,85,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27148,Muir Jim +8,1000-0000-0000-0000-0000-0000-0000-0000,85,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27149,Muir Jim +9,1000-0000-0000-0000-0000-0000-0000-0000,85,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27151,Demonio +1,1000-0000-0000-0000-0000-0000-0000-0000,95,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27152,Demonio +2,1000-0000-0000-0000-0000-0000-0000-0000,95,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27153,Demonio +3,1000-0000-0000-0000-0000-0000-0000-0000,95,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27154,Demonio +4,1000-0000-0000-0000-0000-0000-0000-0000,95,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27155,Demonio +5,1000-0000-0000-0000-0000-0000-0000-0000,95,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27156,Demonio +6,1000-0000-0000-0000-0000-0000-0000-0000,95,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27157,Demonio +7,1000-0000-0000-0000-0000-0000-0000-0000,95,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27158,Demonio +8,1000-0000-0000-0000-0000-0000-0000-0000,95,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27159,Demonio +9,1000-0000-0000-0000-0000-0000-0000-0000,95,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27161,Nekkar +1,1000-0000-0000-0000-0000-0000-0000-0000,105,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27162,Nekkar +2,1000-0000-0000-0000-0000-0000-0000-0000,105,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27163,Nekkar +3,1000-0000-0000-0000-0000-0000-0000-0000,105,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
