Index,Name,Rank,Type,Code,Attribute,Description,Quality,Job,Appraisal,Value1,Weight,ReqLv,Price,Width,Height,StackNumber,AutoStack,StackDrop_Min,StackDrop_Max,Has_Durability,Can_Repair,Durability_Low,Durability_Normal,Durability_High,DropRate_LowQuality,DropRate_NormalQuality,DropRate_HighQuality,5229,Wear : Range,Wear : Speed,Wear : CriticalRate,Wear : Drop LV,Wear : Drop Option Number,Wear : Drop Socket 1EA Rate,Wear : Drop Socket 2EA Rate,Wear : Drop Socket 3EA Rate,Wear : Drop Socket 4EA Rate,Wear : Small Monster Attack Addition,Wear : Middle Monster Attack Addition,Wear : Large Monster Attack Addition,Wear : Boss Monster Attack Addition,Wear : Undead Monster Attack Addition,Option Index 1,Option Value 1,Option Index 2,Option Value 2,Option Index 3,Option Value 3,Option Index 4,Option Value 4,Option Index 5,Option Value 5,Option Index 6,Option Value 6,MinOption1,MaxOption1,MinOption2,MaxOption2,MinOption3,MaxOption3,Level 0 Item LV,Level 0 Melee Min Attack,Level 0 Melee Max Attack,Level 0 Magic Min Attack,Level 0 Magic Max Attack,Level 0 Defance Min,Level 0 Defance Max,Level 0 Blocking Rate,Level 0 Critical Bonus,Level 0 Str Request,Level 0 Dex Request,Level 0 Spr Request,Level 0 Appraisal Addition,BeforeLevelIndex,NextLevelIndex,Period,IsLimit,PeriodBreak,Belong,NextShape
48826,Raisingvigor,0,3,2,0,770,40,0000-0000-0100-0000-0000-0000-0000-0000,1500,1905,1,35,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5623,Range Blessing,0,3,2,0,770,40,0000-0010-0000-0000-0000-0000-0000-0000,1500,1283,1,46,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6133,Rantea's Scale,2,0,4,0,4,0,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,1,100,1,1,1,0,0,0,0,0,0,0,0,5687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4358,Rapid Fire,0,3,2,0,770,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,218,1,91,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6016,Rare Flower,0,0,5,0,67,0,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,1,500,1,1,1,0,0,0,0,0,0,0,0,5570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5557,Rashmenace,0,3,2,0,770,40,0000-0100-0000-0000-0000-0000-0000-0000,1500,1129,1,82,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
56015,Raspberry,0,0,12,0,12,49,1111-1111-1111-1111-1111-1111-1111-1111,1500,114,1,1,7050,1,1,200,1,1,1,0,0,15,35,50,3,2,1,6417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5637,Rebelion's Spears,0,3,2,0,770,40,0000-0010-0000-0000-0000-0000-0000-0000,1500,1289,1,64,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5636,Rebellion's Swords,0,3,2,0,770,40,0000-0010-0000-0000-0000-0000-0000-0000,1500,1288,1,55,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4969,Recall,0,3,2,0,770,40,0001-0000-0000-0000-0000-0000-0000-0000,1500,702,1,82,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36059,Recall,0,3,2,0,799,40,0000-0000-0010-0000-0000-0000-0000-0000,1500,1502,0,82,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5225,Recover,0,3,2,0,770,40,0000-1000-0000-0000-0000-0000-0000-0000,1500,805,1,34,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36109,Recover Routine,0,3,2,0,799,40,0000-0000-0001-0000-0000-0000-0000-0000,1500,1606,0,70,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36110,Recover Shield,0,3,2,0,799,40,0000-0000-0001-0000-0000-0000-0000-0000,1500,1604,0,91,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5262,Recover Shield,0,3,2,0,770,40,0000-1000-0000-0000-0000-0000-0000-0000,1500,808,1,91,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6134,Recovered Investigation Journal,2,0,4,0,4,0,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
48804,Recoverymana,0,3,2,0,770,40,0000-0000-0100-0000-0000-0000-0000-0000,1500,1805,1,22,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6175,Recruit Recommendation,2,0,4,0,4,40,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,5729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3860,Red Heart (event),2,0,12,0,12,24,1111-1111-1111-1111-1111-1111-1111-1111,3000,228,0,0,20000,1,1,150,1,10,10,0,0,0,0,0,0,0,0,5265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3844,Red Heart (L),2,0,12,0,12,24,1111-1111-1111-1111-1111-1111-1111-1111,3000,207,1,0,5000,1,1,150,1,10,10,0,0,0,0,0,0,0,0,5249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3843,Red Heart (S),2,0,12,0,12,24,1111-1111-1111-1111-1111-1111-1111-1111,3000,206,1,0,500,1,1,150,1,10,10,0,0,0,0,0,0,0,0,5248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
55004,Red Lava Fishing Rod,0,4,19,0,1043,47,1111-1111-1111-1111-1111-1111-1111-1111,1500,4,1,60,2000000,1,4,0,0,1,1,0,0,15,35,50,3,2,1,6396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3849,Red Lollipop,2,0,12,0,12,24,1111-1111-1111-1111-1111-1111-1111-1111,3000,202,1,0,5000,1,1,150,1,10,10,0,0,0,0,0,0,0,0,5254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3858,Red Lollipop (event),2,0,12,0,12,24,1111-1111-1111-1111-1111-1111-1111-1111,3000,226,0,0,20000,1,1,150,1,10,10,0,0,0,0,0,0,0,0,5263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6303,Red Star,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,3,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5644,Redius Hit,0,3,2,0,770,40,0000-0010-0000-0000-0000-0000-0000-0000,1500,1210,1,22,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36104,Reduce Condition,0,3,2,0,799,40,0000-0000-0001-0000-0000-0000-0000-0000,1500,1683,0,22,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36105,Reduce Resistance,0,3,2,0,799,40,0000-0000-0001-0000-0000-0000-0000-0000,1500,1682,0,22,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5624,Reflection Blessing,0,3,2,0,770,40,0000-0010-0000-0000-0000-0000-0000-0000,1500,1302,1,55,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5625,Reflection Damage,0,3,2,0,770,40,0000-0010-0000-0000-0000-0000-0000-0000,1500,1301,1,46,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36018,Regression,0,3,2,0,770,40,0000-0010-0000-0000-0000-0000-0000-0000,1500,1265,1,73,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
54833,Regression Hell,0,3,2,0,770,40,0000-0000-0010-0000-0000-0000-0000-0000,1500,1587,1,165,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4922,Regulus,0,3,2,0,770,40,0001-0000-0000-0000-0000-0000-0000-0000,1500,602,1,28,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36045,Regulus,0,3,2,0,799,40,0000-0000-0010-0000-0000-0000-0000-0000,1500,1402,0,28,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36136,Reincarnation,0,3,2,0,799,40,0000-0000-0001-0000-0000-0000-0000-0000,1500,1605,0,55,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5269,Reincarnation,0,3,2,0,770,40,0000-1000-0000-0000-0000-0000-0000-0000,1500,809,1,55,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
62509,RejectedDragon,5,6,4,0,1540,24,1111-1111-1111-1111-1111-1111-1111-1120,0,0,0,100,10000000,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259200,1,1,0,0
6100,Relic of the Goddess[Fang],0,0,5,0,102,0,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,250000,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6102,Relic of the Goddess[Gem],0,0,5,0,102,0,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,250000,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6101,Relic of the Goddess[Thread],0,0,5,0,102,0,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,250000,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
54803,Remedy of Anima (Japan),5,0,12,0,12,53,1111-1111-1111-1111-1111-1111-1111-1111,3000,508,1,1,0,1,1,10,1,1,1,0,0,0,0,0,0,0,0,6520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5266,Remove,0,3,2,0,770,40,0000-1000-0000-0000-0000-0000-0000-0000,1500,826,1,64,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36117,Remove,0,3,2,0,799,40,0000-0000-0001-0000-0000-0000-0000-0000,1500,1626,0,64,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4970,Remove Curse,0,3,2,0,770,40,0001-0000-0000-0000-0000-0000-0000-0000,1500,703,1,46,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5267,Remove Wide,0,3,2,0,770,40,0000-1000-0000-0000-0000-0000-0000-0000,1500,845,1,82,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36060,Removecurse,0,3,2,0,799,40,0000-0000-0010-0000-0000-0000-0000-0000,1500,1503,0,46,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6185,Research Diary of Carrmen,2,0,4,0,4,0,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6189,Research Diary of Isadora,2,0,4,0,4,0,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5638,Resist Decline,0,3,2,0,770,40,0000-0010-0000-0000-0000-0000-0000-0000,1500,1290,1,73,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36061,Resist Sacra,0,3,2,0,799,40,0000-0000-0010-0000-0000-0000-0000-0000,1500,1504,0,22,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4973,Resist Sacra,0,3,2,0,770,40,0001-0000-0000-0000-0000-0000-0000-0000,1500,704,1,22,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5540,Resistance,0,3,2,0,770,40,0000-0100-0000-0000-0000-0000-0000-0000,1500,1124,1,73,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4001,Return Scroll,0,3,0,0,768,40,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,1,5000,1,1,100,1,1,1,0,0,0,0,0,0,0,0,5288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5256,Revive,0,3,2,0,770,40,0000-1000-0000-0000-0000-0000-0000-0000,1500,984,1,131,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,6582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6427,Rhombus,0,1,0,1,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,7,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6307,Rhombus,0,1,0,1,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,7,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6442,Rhombus,0,1,0,1,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,7,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6457,Rhombus,0,1,0,1,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,7,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6352,Rhombus,0,1,0,1,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,7,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6337,Rhombus,0,1,0,1,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,7,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6367,Rhombus,0,1,0,1,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,7,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6382,Rhombus,0,1,0,1,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,7,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6412,Rhombus,0,1,0,1,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,7,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6397,Rhombus,0,1,0,1,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,7,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64600,Ring of Black Dragon,0,2,5,0,517,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,0,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3000,16,3000,51,10,50,10,72,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6012,Ring of Helio,2,0,4,0,4,0,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3177,Ring of Protection,0,2,6,0,518,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,10,1,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3553,Ring Of Salvation Tier 1,0,2,3,0,515,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,145,10,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2500,35,2500,29,5,8,1500,43,10,97,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
